x,qx,lx,dx,Lx,Tx,ex,sex,year
72.0,0.01702,81358.0,1385.0,80665.0,1351806.0,16.62,F,1980.0
73.0,0.01838,79973.0,1470.0,79238.0,1271140.0,15.89,F,1980.0
74.0,0.01983,78503.0,1557.0,77725.0,1191902.0,15.18,F,1980.0
75.0,0.02161,76947.0,1662.0,76115.0,1114177.0,14.48,F,1980.0
76.0,0.02368,75284.0,1782.0,74393.0,1038062.0,13.79,F,1980.0
77.0,0.0258,73502.0,1896.0,72554.0,963669.0,13.11,F,1980.0
78.0,0.02791,71606.0,1999.0,70606.0,891115.0,12.44,F,1980.0
79.0,0.03021,69607.0,2103.0,68555.0,820509.0,11.79,F,1980.0
80.0,0.03286,67504.0,2218.0,66395.0,751953.0,11.14,F,1980.0
81.0,0.03618,65286.0,2362.0,64105.0,685558.0,10.5,F,1980.0
82.0,0.04047,62924.0,2547.0,61650.0,621454.0,9.88,F,1980.0
83.0,0.04593,60377.0,2773.0,58991.0,559803.0,9.27,F,1980.0
84.0,0.05245,57604.0,3021.0,56093.0,500813.0,8.69,F,1980.0
85.0,0.05979,54583.0,3263.0,52951.0,444719.0,8.15,F,1980.0
86.0,0.06774,51319.0,3476.0,49581.0,391768.0,7.63,F,1980.0
87.0,0.07619,47843.0,3645.0,46021.0,342187.0,7.15,F,1980.0
88.0,0.08511,44198.0,3762.0,42317.0,296166.0,6.7,F,1980.0
89.0,0.09457,40437.0,3824.0,38524.0,253849.0,6.28,F,1980.0
90.0,0.10468,36612.0,3833.0,34696.0,215325.0,5.88,F,1980.0
91.0,0.11555,32780.0,3788.0,30886.0,180629.0,5.51,F,1980.0
92.0,0.1273,28992.0,3691.0,27147.0,149743.0,5.16,F,1980.0
93.0,0.14003,25301.0,3543.0,23530.0,122596.0,4.85,F,1980.0
94.0,0.15382,21758.0,3347.0,20085.0,99066.0,4.55,F,1980.0
95.0,0.16763,18411.0,3086.0,16868.0,78982.0,4.29,F,1980.0
96.0,0.18121,15325.0,2777.0,13937.0,62113.0,4.05,F,1980.0
97.0,0.1943,12548.0,2438.0,11329.0,48177.0,3.84,F,1980.0
98.0,0.20662,10110.0,2089.0,9066.0,36848.0,3.64,F,1980.0
99.0,0.21791,8021.0,1748.0,7147.0,27782.0,3.46,F,1980.0
100.0,0.22982,6273.0,1442.0,5552.0,20635.0,3.29,F,1980.0
101.0,0.24237,4832.0,1171.0,4246.0,15083.0,3.12,F,1980.0
102.0,0.25563,3660.0,936.0,3193.0,10837.0,2.96,F,1980.0
103.0,0.26962,2725.0,735.0,2357.0,7644.0,2.81,F,1980.0
104.0,0.28437,1990.0,566.0,1707.0,5287.0,2.66,F,1980.0
105.0,0.29994,1424.0,427.0,1211.0,3580.0,2.51,F,1980.0
106.0,0.31637,997.0,315.0,839.0,2369.0,2.38,F,1980.0
107.0,0.3337,682.0,227.0,568.0,1530.0,2.24,F,1980.0
108.0,0.352,454.0,160.0,374.0,962.0,2.12,F,1980.0
109.0,0.37131,294.0,109.0,240.0,588.0,2.0,F,1980.0
110.0,0.39168,185.0,72.0,149.0,348.0,1.88,F,1980.0
111.0,0.41319,113.0,47.0,89.0,199.0,1.77,F,1980.0
112.0,0.43587,66.0,29.0,52.0,110.0,1.66,F,1980.0
113.0,0.45982,37.0,17.0,29.0,58.0,1.56,F,1980.0
114.0,0.48508,20.0,10.0,15.0,29.0,1.46,F,1980.0
115.0,0.51176,10.0,5.0,8.0,14.0,1.37,F,1980.0
116.0,0.5399,5.0,3.0,4.0,7.0,1.29,F,1980.0
117.0,0.56473,2.0,1.0,2.0,3.0,1.22,F,1980.0
118.0,0.59023,1.0,1.0,1.0,1.0,1.15,F,1980.0
119.0,0.6169,0.0,0.0,0.0,0.0,1.08,F,1980.0
0.0,0.01028,1e5,1028.0,99108.0,7890323.0,78.9,M,1990.0
1.0,7.5e-4,98972.0,75.0,98934.0,7791215.0,78.72,M,1990.0
2.0,4.9e-4,98897.0,49.0,98873.0,7692281.0,77.78,M,1990.0
3.0,3.9e-4,98848.0,38.0,98829.0,7593408.0,76.82,M,1990.0
4.0,3.1e-4,98810.0,30.0,98795.0,7494579.0,75.85,M,1990.0
5.0,2.6e-4,98780.0,25.0,98767.0,7395784.0,74.87,M,1990.0
6.0,2.4e-4,98755.0,23.0,98743.0,7297016.0,73.89,M,1990.0
7.0,2e-4,98731.0,20.0,98721.0,7198273.0,72.91,M,1990.0
8.0,1.8e-4,98711.0,18.0,98702.0,7099552.0,71.92,M,1990.0
9.0,1.5e-4,98693.0,15.0,98686.0,7000849.0,70.94,M,1990.0
10.0,1.3e-4,98679.0,12.0,98673.0,6902163.0,69.95,M,1990.0
11.0,1.2e-4,98666.0,12.0,98661.0,6803491.0,68.95,M,1990.0
12.0,1.8e-4,98655.0,17.0,98646.0,6704830.0,67.96,M,1990.0
13.0,2.8e-4,98637.0,28.0,98623.0,6606184.0,66.97,M,1990.0
14.0,4.3e-4,98609.0,43.0,98588.0,6507561.0,65.99,M,1990.0
15.0,5.9e-4,98567.0,58.0,98538.0,6408973.0,65.02,M,1990.0
16.0,7.4e-4,98509.0,73.0,98472.0,6310435.0,64.06,M,1990.0
17.0,8.7e-4,98436.0,86.0,98393.0,6211962.0,63.11,M,1990.0
18.0,9.7e-4,98351.0,95.0,98303.0,6113569.0,62.16,M,1990.0
19.0,0.00105,98255.0,103.0,98203.0,6015266.0,61.22,M,1990.0
20.0,0.00113,98152.0,111.0,98096.0,5917062.0,60.28,M,1990.0
21.0,0.0012,98041.0,118.0,97982.0,5818966.0,59.35,M,1990.0
22.0,0.00123,97923.0,121.0,97863.0,5720984.0,58.42,M,1990.0
23.0,0.00121,97802.0,118.0,97743.0,5623121.0,57.49,M,1990.0
24.0,0.00115,97684.0,113.0,97627.0,5525378.0,56.56,M,1990.0
25.0,0.00108,97571.0,106.0,97518.0,5427751.0,55.63,M,1990.0
26.0,0.00102,97465.0,100.0,97415.0,5330233.0,54.69,M,1990.0
27.0,9.9e-4,97366.0,96.0,97317.0,5232817.0,53.74,M,1990.0
28.0,9.9e-4,97269.0,96.0,97221.0,5135500.0,52.8,M,1990.0
29.0,0.00102,97173.0,99.0,97124.0,5038279.0,51.85,M,1990.0
30.0,0.00105,97074.0,102.0,97023.0,4941155.0,50.9,M,1990.0
31.0,0.00109,96972.0,106.0,96919.0,4844132.0,49.95,M,1990.0
32.0,0.00115,96866.0,111.0,96810.0,4747213.0,49.01,M,1990.0
33.0,0.00122,96755.0,118.0,96696.0,4650403.0,48.06,M,1990.0
34.0,0.00131,96637.0,126.0,96574.0,4553708.0,47.12,M,1990.0
35.0,0.0014,96511.0,135.0,96443.0,4457134.0,46.18,M,1990.0
36.0,0.00151,96375.0,145.0,96303.0,4360691.0,45.25,M,1990.0
37.0,0.00162,96230.0,156.0,96152.0,4264389.0,44.31,M,1990.0
38.0,0.00175,96074.0,168.0,95990.0,4168237.0,43.39,M,1990.0
39.0,0.00189,95905.0,181.0,95815.0,4072247.0,42.46,M,1990.0
40.0,0.00204,95724.0,195.0,95626.0,3976432.0,41.54,M,1990.0
41.0,0.00219,95529.0,209.0,95424.0,3880806.0,40.62,M,1990.0
42.0,0.00234,95320.0,223.0,95208.0,3785381.0,39.71,M,1990.0
43.0,0.00251,95096.0,238.0,94977.0,3690173.0,38.8,M,1990.0
44.0,0.00267,94858.0,254.0,94731.0,3595196.0,37.9,M,1990.0
45.0,0.00286,94605.0,270.0,94469.0,3500465.0,37.0,M,1990.0
46.0,0.00305,94334.0,288.0,94190.0,3405995.0,36.11,M,1990.0
47.0,0.00321,94047.0,302.0,93896.0,3311805.0,35.21,M,1990.0
48.0,0.00333,93745.0,313.0,93588.0,3217910.0,34.33,M,1990.0
49.0,0.00344,93432.0,322.0,93271.0,3124321.0,33.44,M,1990.0
50.0,0.00356,93110.0,332.0,92945.0,3031050.0,32.55,M,1990.0
51.0,0.00373,92779.0,346.0,92606.0,2938106.0,31.67,M,1990.0
52.0,0.00394,92433.0,364.0,92251.0,2845500.0,30.78,M,1990.0
53.0,0.00422,92069.0,388.0,91875.0,2753249.0,29.9,M,1990.0
54.0,0.00455,91681.0,417.0,91472.0,2661374.0,29.03,M,1990.0
55.0,0.00494,91264.0,451.0,91038.0,2569901.0,28.16,M,1990.0
56.0,0.00538,90812.0,489.0,90568.0,2478863.0,27.3,M,1990.0
57.0,0.00585,90324.0,528.0,90060.0,2388295.0,26.44,M,1990.0
58.0,0.00634,89796.0,569.0,89511.0,2298236.0,25.59,M,1990.0
59.0,0.00687,89227.0,613.0,88920.0,2208724.0,24.75,M,1990.0
60.0,0.00746,88614.0,661.0,88283.0,2119804.0,23.92,M,1990.0
61.0,0.00813,87953.0,715.0,87595.0,2031521.0,23.1,M,1990.0
62.0,0.00893,87237.0,779.0,86848.0,1943926.0,22.28,M,1990.0
63.0,0.00986,86459.0,852.0,86033.0,1857078.0,21.48,M,1990.0
64.0,0.01092,85606.0,934.0,85139.0,1771046.0,20.69,M,1990.0
65.0,0.01209,84672.0,1024.0,84160.0,1685906.0,19.91,M,1990.0
66.0,0.01335,83648.0,1117.0,83090.0,1601746.0,19.15,M,1990.0
67.0,0.01465,82531.0,1209.0,81927.0,1518657.0,18.4,M,1990.0
68.0,0.01597,81322.0,1298.0,80673.0,1436730.0,17.67,M,1990.0
69.0,0.01733,80024.0,1387.0,79331.0,1356057.0,16.95,M,1990.0
70.0,0.01888,78637.0,1485.0,77895.0,1276726.0,16.24,M,1990.0
71.0,0.0206,77152.0,1589.0,76358.0,1198832.0,15.54,M,1990.0
72.0,0.02233,75563.0,1688.0,74720.0,1122474.0,14.85,M,1990.0
73.0,0.02407,73876.0,1778.0,72987.0,1047754.0,14.18,M,1990.0
74.0,0.0259,72098.0,1867.0,71164.0,974767.0,13.52,M,1990.0
75.0,0.02812,70231.0,1975.0,69243.0,903603.0,12.87,M,1990.0
76.0,0.03073,68256.0,2097.0,67207.0,834359.0,12.22,M,1990.0
77.0,0.03347,66159.0,2214.0,65052.0,767152.0,11.6,M,1990.0
78.0,0.03629,63945.0,2320.0,62784.0,702101.0,10.98,M,1990.0
79.0,0.0394,61624.0,2428.0,60410.0,639316.0,10.37,M,1990.0
80.0,0.04286,59196.0,2537.0,57928.0,578906.0,9.78,M,1990.0
81.0,0.04711,56659.0,2669.0,55325.0,520979.0,9.19,M,1990.0
82.0,0.05267,53990.0,2844.0,52568.0,465654.0,8.62,M,1990.0
83.0,0.05985,51146.0,3061.0,49616.0,413085.0,8.08,M,1990.0
84.0,0.06835,48085.0,3287.0,46442.0,363469.0,7.56,M,1990.0
85.0,0.07772,44799.0,3482.0,43058.0,317027.0,7.08,M,1990.0
86.0,0.08756,41317.0,3618.0,39508.0,273970.0,6.63,M,1990.0
87.0,0.09764,37699.0,3681.0,35859.0,234462.0,6.22,M,1990.0
88.0,0.1079,34018.0,3670.0,32183.0,198603.0,5.84,M,1990.0
89.0,0.11844,30348.0,3594.0,28550.0,166420.0,5.48,M,1990.0
90.0,0.1294,26753.0,3462.0,25022.0,137870.0,5.15,M,1990.0
91.0,0.14098,23291.0,3284.0,21650.0,112848.0,4.85,M,1990.0
92.0,0.15332,20008.0,3068.0,18474.0,91198.0,4.56,M,1990.0
93.0,0.16659,16940.0,2822.0,15529.0,72724.0,4.29,M,1990.0
94.0,0.18091,14118.0,2554.0,12841.0,57195.0,4.05,M,1990.0
95.0,0.19499,11564.0,2255.0,10437.0,44353.0,3.84,M,1990.0
96.0,0.20858,9309.0,1942.0,8338.0,33917.0,3.64,M,1990.0
97.0,0.2214,7368.0,1631.0,6552.0,25578.0,3.47,M,1990.0
98.0,0.23318,5736.0,1338.0,5068.0,19027.0,3.32,M,1990.0
99.0,0.24367,4399.0,1072.0,3863.0,13959.0,3.17,M,1990.0
100.0,0.25463,3327.0,847.0,2903.0,10096.0,3.03,M,1990.0
101.0,0.2661,2480.0,660.0,2150.0,7193.0,2.9,M,1990.0
102.0,0.27808,1820.0,506.0,1567.0,5043.0,2.77,M,1990.0
103.0,0.29061,1314.0,382.0,1123.0,3476.0,2.65,M,1990.0
104.0,0.30371,932.0,283.0,790.0,2353.0,2.52,M,1990.0
105.0,0.3174,649.0,206.0,546.0,1563.0,2.41,M,1990.0
106.0,0.33173,443.0,147.0,369.0,1017.0,2.3,M,1990.0
107.0,0.3467,296.0,103.0,245.0,647.0,2.19,M,1990.0
108.0,0.36235,193.0,70.0,158.0,403.0,2.08,M,1990.0
109.0,0.37872,123.0,47.0,100.0,244.0,1.98,M,1990.0
110.0,0.39583,77.0,30.0,61.0,144.0,1.88,M,1990.0
111.0,0.41373,46.0,19.0,37.0,83.0,1.79,M,1990.0
112.0,0.43244,27.0,12.0,21.0,46.0,1.7,M,1990.0
113.0,0.45201,15.0,7.0,12.0,25.0,1.61,M,1990.0
114.0,0.47247,8.0,4.0,6.0,13.0,1.53,M,1990.0
115.0,0.49386,4.0,2.0,3.0,6.0,1.44,M,1990.0
116.0,0.51625,2.0,1.0,2.0,3.0,1.37,M,1990.0
117.0,0.53965,1.0,1.0,1.0,1.0,1.29,M,1990.0
118.0,0.56411,1.0,0.0,0.0,1.0,1.22,M,1990.0
119.0,0.58969,0.0,0.0,0.0,0.0,1.15,M,1990.0
0.0,0.00815,1e5,815.0,99298.0,8330278.0,83.3,F,1990.0
1.0,6.7e-4,99185.0,66.0,99152.0,8230980.0,82.99,F,1990.0
2.0,4e-4,99119.0,39.0,99099.0,8131828.0,82.04,F,1990.0
3.0,2.7e-4,99079.0,27.0,99066.0,8032729.0,81.07,F,1990.0
4.0,2.5e-4,99053.0,25.0,99040.0,7933663.0,80.1,F,1990.0
5.0,2e-4,99028.0,19.0,99018.0,7834622.0,79.12,F,1990.0
6.0,1.7e-4,99008.0,17.0,99e3,7735604.0,78.13,F,1990.0
7.0,1.6e-4,98991.0,16.0,98983.0,7636604.0,77.14,F,1990.0
8.0,1.4e-4,98975.0,14.0,98968.0,7537621.0,76.16,F,1990.0
9.0,1.3e-4,98961.0,13.0,98955.0,7438652.0,75.17,F,1990.0
10.0,1.2e-4,98949.0,11.0,98943.0,7339697.0,74.18,F,1990.0
11.0,1.1e-4,98937.0,11.0,98932.0,7240754.0,73.19,F,1990.0
12.0,1.4e-4,98926.0,13.0,98919.0,7141823.0,72.19,F,1990.0
13.0,1.7e-4,98913.0,17.0,98904.0,7042903.0,71.2,F,1990.0
14.0,2.3e-4,98895.0,23.0,98884.0,6943999.0,70.22,F,1990.0
15.0,2.9e-4,98873.0,29.0,98858.0,6845115.0,69.23,F,1990.0
16.0,3.5e-4,98844.0,34.0,98827.0,6746257.0,68.25,F,1990.0
17.0,3.9e-4,98809.0,38.0,98790.0,6647431.0,67.28,F,1990.0
18.0,4.1e-4,98771.0,40.0,98751.0,6548641.0,66.3,F,1990.0
19.0,4.1e-4,98731.0,40.0,98711.0,6449890.0,65.33,F,1990.0
20.0,4.1e-4,98691.0,40.0,98671.0,6351179.0,64.35,F,1990.0
21.0,4.1e-4,98651.0,40.0,98631.0,6252508.0,63.38,F,1990.0
22.0,4.1e-4,98611.0,40.0,98591.0,6153877.0,62.41,F,1990.0
23.0,4.1e-4,98570.0,41.0,98550.0,6055286.0,61.43,F,1990.0
24.0,4.2e-4,98529.0,41.0,98509.0,5956736.0,60.46,F,1990.0
25.0,4.3e-4,98488.0,42.0,98467.0,5858228.0,59.48,F,1990.0
26.0,4.4e-4,98446.0,44.0,98424.0,5759761.0,58.51,F,1990.0
27.0,4.6e-4,98402.0,45.0,98380.0,5661337.0,57.53,F,1990.0
28.0,4.8e-4,98357.0,48.0,98333.0,5562957.0,56.56,F,1990.0
29.0,5.2e-4,98309.0,51.0,98284.0,5464624.0,55.59,F,1990.0
30.0,5.5e-4,98259.0,54.0,98232.0,5366340.0,54.61,F,1990.0
31.0,5.9e-4,98205.0,58.0,98175.0,5268109.0,53.64,F,1990.0
32.0,6.4e-4,98146.0,63.0,98115.0,5169933.0,52.68,F,1990.0
33.0,7e-4,98083.0,69.0,98049.0,5071818.0,51.71,F,1990.0
34.0,7.7e-4,98014.0,76.0,97977.0,4973769.0,50.75,F,1990.0
35.0,8.5e-4,97939.0,83.0,97897.0,4875793.0,49.78,F,1990.0
36.0,9.2e-4,97856.0,90.0,97811.0,4777896.0,48.83,F,1990.0
37.0,0.001,97765.0,98.0,97717.0,4680085.0,47.87,F,1990.0
38.0,0.00108,97668.0,106.0,97615.0,4582369.0,46.92,F,1990.0
39.0,0.00116,97562.0,114.0,97505.0,4484754.0,45.97,F,1990.0
40.0,0.00125,97448.0,122.0,97387.0,4387249.0,45.02,F,1990.0
41.0,0.00135,97326.0,131.0,97261.0,4289861.0,44.08,F,1990.0
42.0,0.00143,97195.0,139.0,97126.0,4192600.0,43.14,F,1990.0
43.0,0.0015,97056.0,146.0,96984.0,4095474.0,42.2,F,1990.0
44.0,0.00157,96911.0,152.0,96835.0,3998491.0,41.26,F,1990.0
45.0,0.00165,96759.0,159.0,96679.0,3901656.0,40.32,F,1990.0
46.0,0.00174,96599.0,168.0,96515.0,3804977.0,39.39,F,1990.0
47.0,0.00184,96431.0,177.0,96342.0,3708462.0,38.46,F,1990.0
48.0,0.00194,96254.0,187.0,96160.0,3612120.0,37.53,F,1990.0
49.0,0.00206,96066.0,198.0,95967.0,3515960.0,36.6,F,1990.0
50.0,0.0022,95868.0,211.0,95763.0,3419992.0,35.67,F,1990.0
51.0,0.00236,95658.0,225.0,95545.0,3324229.0,34.75,F,1990.0
52.0,0.00255,95432.0,243.0,95311.0,3228684.0,33.83,F,1990.0
53.0,0.00278,95189.0,265.0,95056.0,3133374.0,32.92,F,1990.0
54.0,0.00306,94924.0,290.0,94779.0,3038317.0,32.01,F,1990.0
55.0,0.00337,94634.0,319.0,94475.0,2943538.0,31.1,F,1990.0
56.0,0.00371,94315.0,350.0,94140.0,2849064.0,30.21,F,1990.0
57.0,0.00407,93966.0,383.0,93774.0,2754923.0,29.32,F,1990.0
58.0,0.00445,93583.0,416.0,93375.0,2661149.0,28.44,F,1990.0
59.0,0.00485,93167.0,452.0,92941.0,2567774.0,27.56,F,1990.0
60.0,0.00529,92715.0,490.0,92470.0,2474833.0,26.69,F,1990.0
61.0,0.00579,92225.0,534.0,91958.0,2382363.0,25.83,F,1990.0
62.0,0.00636,91692.0,583.0,91400.0,2290404.0,24.98,F,1990.0
63.0,0.00704,91108.0,641.0,90788.0,2199004.0,24.14,F,1990.0
64.0,0.00779,90467.0,705.0,90115.0,2108217.0,23.3,F,1990.0
65.0,0.00864,89762.0,776.0,89374.0,2018102.0,22.48,F,1990.0
66.0,0.00954,88987.0,849.0,88562.0,1928728.0,21.67,F,1990.0
67.0,0.01047,88137.0,923.0,87676.0,1840166.0,20.88,F,1990.0
68.0,0.01141,87214.0,995.0,86717.0,1752490.0,20.09,F,1990.0
69.0,0.01239,86219.0,1068.0,85685.0,1665773.0,19.32,F,1990.0
70.0,0.01349,85151.0,1148.0,84577.0,1580088.0,18.56,F,1990.0
71.0,0.01471,84003.0,1236.0,83385.0,1495511.0,17.8,F,1990.0
72.0,0.01597,82767.0,1322.0,82106.0,1412126.0,17.06,F,1990.0
73.0,0.01725,81446.0,1405.0,80743.0,1330019.0,16.33,F,1990.0
74.0,0.0186,80041.0,1489.0,79297.0,1249276.0,15.61,F,1990.0
75.0,0.02028,78552.0,1593.0,77756.0,1169979.0,14.89,F,1990.0
76.0,0.02223,76959.0,1711.0,76104.0,1092223.0,14.19,F,1990.0
77.0,0.02421,75249.0,1822.0,74338.0,1016119.0,13.5,F,1990.0
78.0,0.02615,73427.0,1920.0,72467.0,941781.0,12.83,F,1990.0
79.0,0.02826,71507.0,2021.0,70497.0,869314.0,12.16,F,1990.0
80.0,0.03068,69486.0,2132.0,68420.0,798818.0,11.5,F,1990.0
81.0,0.03377,67355.0,2274.0,66217.0,730397.0,10.84,F,1990.0
82.0,0.03783,65080.0,2462.0,63849.0,664180.0,10.21,F,1990.0
83.0,0.04308,62619.0,2698.0,61270.0,600330.0,9.59,F,1990.0
84.0,0.04939,59921.0,2960.0,58441.0,539061.0,9.0,F,1990.0
85.0,0.05649,56961.0,3218.0,55352.0,480620.0,8.44,F,1990.0
86.0,0.06415,53743.0,3448.0,52019.0,425268.0,7.91,F,1990.0
87.0,0.07225,50295.0,3634.0,48479.0,373248.0,7.42,F,1990.0
88.0,0.08075,46662.0,3768.0,44778.0,324770.0,6.96,F,1990.0
89.0,0.08974,42894.0,3849.0,40969.0,279992.0,6.53,F,1990.0
90.0,0.09933,39044.0,3878.0,37105.0,239023.0,6.12,F,1990.0
91.0,0.10965,35166.0,3856.0,33238.0,201918.0,5.74,F,1990.0
92.0,0.12081,31310.0,3783.0,29419.0,168679.0,5.39,F,1990.0
93.0,0.13293,27527.0,3659.0,25698.0,139261.0,5.06,F,1990.0
94.0,0.14611,23868.0,3487.0,22124.0,113563.0,4.76,F,1990.0
95.0,0.1593,20381.0,3247.0,18758.0,91438.0,4.49,F,1990.0
96.0,0.17227,17134.0,2952.0,15658.0,72681.0,4.24,F,1990.0
97.0,0.18478,14183.0,2621.0,12872.0,57023.0,4.02,F,1990.0
98.0,0.19656,11562.0,2273.0,10426.0,44150.0,3.82,F,1990.0
99.0,0.20734,9289.0,1926.0,8326.0,33725.0,3.63,F,1990.0
100.0,0.21871,7363.0,1610.0,6558.0,25398.0,3.45,F,1990.0
101.0,0.23072,5753.0,1327.0,5089.0,18840.0,3.27,F,1990.0
102.0,0.24339,4426.0,1077.0,3887.0,13751.0,3.11,F,1990.0
103.0,0.25676,3348.0,860.0,2919.0,9864.0,2.95,F,1990.0
104.0,0.27087,2489.0,674.0,2152.0,6946.0,2.79,F,1990.0
105.0,0.28577,1815.0,519.0,1555.0,4794.0,2.64,F,1990.0
106.0,0.30148,1296.0,391.0,1101.0,3239.0,2.5,F,1990.0
107.0,0.31807,905.0,288.0,761.0,2138.0,2.36,F,1990.0
108.0,0.33557,617.0,207.0,514.0,1377.0,2.23,F,1990.0
109.0,0.35406,410.0,145.0,338.0,863.0,2.1,F,1990.0
110.0,0.37355,265.0,99.0,215.0,525.0,1.98,F,1990.0
111.0,0.39414,166.0,65.0,133.0,310.0,1.87,F,1990.0
112.0,0.41587,101.0,42.0,80.0,177.0,1.76,F,1990.0
113.0,0.43881,59.0,26.0,46.0,97.0,1.65,F,1990.0
114.0,0.46301,33.0,15.0,25.0,51.0,1.55,F,1990.0
115.0,0.48858,18.0,9.0,13.0,26.0,1.46,F,1990.0
116.0,0.51555,9.0,5.0,7.0,12.0,1.37,F,1990.0
117.0,0.53965,4.0,2.0,3.0,6.0,1.29,F,1990.0
118.0,0.56411,2.0,1.0,1.0,2.0,1.22,F,1990.0
119.0,0.58969,1.0,1.0,1.0,1.0,1.15,F,1990.0
0.0,0.00759,1e5,759.0,99335.0,8001348.0,80.01,M,2e3
1.0,5.5e-4,99241.0,54.0,99214.0,7902012.0,79.62,M,2e3
2.0,3.4e-4,99187.0,34.0,99170.0,7802798.0,78.67,M,2e3
3.0,2.7e-4,99153.0,27.0,99140.0,7703628.0,77.69,M,2e3
4.0,2.1e-4,99126.0,20.0,99116.0,7604488.0,76.72,M,2e3
5.0,1.8e-4,99106.0,18.0,99097.0,7505372.0,75.73,M,2e3
6.0,1.6e-4,99089.0,16.0,99081.0,7406274.0,74.74,M,2e3
7.0,1.5e-4,99073.0,15.0,99065.0,7307194.0,73.76,M,2e3
8.0,1.3e-4,99058.0,13.0,99052.0,7208128.0,72.77,M,2e3
9.0,1.1e-4,99045.0,10.0,99040.0,7109077.0,71.78,M,2e3
10.0,9e-5,99035.0,9.0,99030.0,7010037.0,70.78,M,2e3
11.0,9e-5,99026.0,9.0,99021.0,6911006.0,69.79,M,2e3
12.0,1.4e-4,99017.0,14.0,99010.0,6811985.0,68.8,M,2e3
13.0,2.4e-4,99003.0,24.0,98991.0,6712975.0,67.81,M,2e3
14.0,3.8e-4,98978.0,38.0,98959.0,6613985.0,66.82,M,2e3
15.0,5.3e-4,98940.0,53.0,98914.0,6515025.0,65.85,M,2e3
16.0,6.7e-4,98888.0,66.0,98855.0,6416111.0,64.88,M,2e3
17.0,7.9e-4,98821.0,78.0,98782.0,6317257.0,63.93,M,2e3
18.0,8.9e-4,98743.0,88.0,98699.0,6218475.0,62.98,M,2e3
19.0,9.6e-4,98655.0,95.0,98607.0,6119776.0,62.03,M,2e3
20.0,0.00104,98560.0,102.0,98509.0,6021168.0,61.09,M,2e3
21.0,0.0011,98458.0,109.0,98403.0,5922659.0,60.15,M,2e3
22.0,0.00113,98349.0,111.0,98293.0,5824256.0,59.22,M,2e3
23.0,0.00111,98238.0,109.0,98183.0,5725962.0,58.29,M,2e3
24.0,0.00106,98128.0,104.0,98076.0,5627779.0,57.35,M,2e3
25.0,9.9e-4,98025.0,97.0,97976.0,5529703.0,56.41,M,2e3
26.0,9.4e-4,97927.0,92.0,97881.0,5431727.0,55.47,M,2e3
27.0,9.1e-4,97835.0,89.0,97791.0,5333846.0,54.52,M,2e3
28.0,9.1e-4,97747.0,89.0,97702.0,5236055.0,53.57,M,2e3
29.0,0.00093000000000000005,97658.0,91.0,97613.0,5138352.0,52.62,M,2e3
30.0,9.7e-4,97567.0,94.0,97520.0,5040740.0,51.66,M,2e3
31.0,0.001,97473.0,98.0,97424.0,4943220.0,50.71,M,2e3
32.0,0.00105,97375.0,102.0,97324.0,4845795.0,49.76,M,2e3
33.0,0.00112,97273.0,109.0,97219.0,4748471.0,48.82,M,2e3
34.0,0.00119,97164.0,116.0,97106.0,4651252.0,47.87,M,2e3
35.0,0.00128,97048.0,124.0,96986.0,4554145.0,46.93,M,2e3
36.0,0.00138,96924.0,134.0,96857.0,4457159.0,45.99,M,2e3
37.0,0.00149,96790.0,144.0,96719.0,4360301.0,45.05,M,2e3
38.0,0.0016,96647.0,155.0,96569.0,4263583.0,44.12,M,2e3
39.0,0.00173,96492.0,167.0,96409.0,4167013.0,43.19,M,2e3
40.0,0.0018600000000000001,96325.0,179.0,96236.0,4070605.0,42.26,M,2e3
41.0,0.002,96146.0,192.0,96050.0,3974369.0,41.34,M,2e3
42.0,0.00214,95954.0,205.0,95852.0,3878319.0,40.42,M,2e3
43.0,0.00229,95749.0,219.0,95640.0,3782467.0,39.5,M,2e3
44.0,0.00244,95530.0,233.0,95414.0,3686827.0,38.59,M,2e3
45.0,0.00261,95297.0,248.0,95173.0,3591413.0,37.69,M,2e3
46.0,0.00278,95049.0,264.0,94917.0,3496240.0,36.78,M,2e3
47.0,0.00293,94785.0,277.0,94646.0,3401323.0,35.88,M,2e3
48.0,0.00304,94508.0,288.0,94364.0,3306677.0,34.99,M,2e3
49.0,0.00314,94220.0,296.0,94072.0,3212313.0,34.09,M,2e3
50.0,0.00326,93924.0,306.0,93771.0,3118241.0,33.2,M,2e3
51.0,0.00341,93618.0,319.0,93459.0,3024470.0,32.31,M,2e3
52.0,0.00361,93299.0,337.0,93131.0,2931012.0,31.42,M,2e3
53.0,0.00386,92962.0,359.0,92783.0,2837881.0,30.53,M,2e3
54.0,0.00418,92603.0,387.0,92410.0,2745098.0,29.64,M,2e3
55.0,0.00454,92216.0,419.0,92007.0,2652688.0,28.77,M,2e3
56.0,0.00495,91797.0,454.0,91570.0,2560681.0,27.89,M,2e3
57.0,0.00538,91343.0,492.0,91097.0,2469111.0,27.03,M,2e3
58.0,0.00584,90851.0,530.0,90586.0,2378014.0,26.17,M,2e3
59.0,0.00633,90321.0,572.0,90035.0,2287428.0,25.33,M,2e3
60.0,0.00687,89750.0,616.0,89441.0,2197392.0,24.48,M,2e3
61.0,0.00749,89133.0,668.0,88799.0,2107951.0,23.65,M,2e3
